timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1705823883.17624,3,236.139.104.20609010.0.0.21806,236.139.104.20,6090,10.0.0.21,80,6,-1,-1,2,144000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,236.142.108.118632910.0.0.21806,236.142.108.118,6329,10.0.0.21,80,6,-1,-1,1,699000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,236.223.37.124629210.0.0.21806,236.223.37.124,6292,10.0.0.21,80,6,-1,-1,1,775000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,236.232.54.167604110.0.0.21806,236.232.54.167,6041,10.0.0.21,80,6,-1,-1,2,256000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,236.236.35.118636210.0.0.21806,236.236.35.118,6362,10.0.0.21,80,6,-1,-1,1,648000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,24.155.8.251597710.0.0.21806,24.155.8.251,5977,10.0.0.21,80,6,-1,-1,2,381000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,24.35.69.132595110.0.0.21806,24.35.69.132,5951,10.0.0.21,80,6,-1,-1,2,438000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,241.25.110.167606910.0.0.21806,241.25.110.167,6069,10.0.0.21,80,6,-1,-1,2,184000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,241.98.133.96609310.0.0.21806,241.98.133.96,6093,10.0.0.21,80,6,-1,-1,2,144000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,243.228.119.143618110.0.0.21806,243.228.119.143,6181,10.0.0.21,80,6,-1,-1,1,980000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,244.11.218.93618210.0.0.21806,244.11.218.93,6182,10.0.0.21,80,6,-1,-1,1,980000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,244.137.170.51637010.0.0.21806,244.137.170.51,6370,10.0.0.21,80,6,-1,-1,1,633000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,244.213.40.114604310.0.0.21806,244.213.40.114,6043,10.0.0.21,80,6,-1,-1,2,256000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,244.236.57.74629110.0.0.21806,244.236.57.74,6291,10.0.0.21,80,6,-1,-1,1,776000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,244.73.236.12634510.0.0.21806,244.73.236.12,6345,10.0.0.21,80,6,-1,-1,1,684000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,244.81.41.183629910.0.0.21806,244.81.41.183,6299,10.0.0.21,80,6,-1,-1,1,760000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,245.67.24.92601110.0.0.21806,245.67.24.92,6011,10.0.0.21,80,6,-1,-1,2,306000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,246.110.136.96596110.0.0.21806,246.110.136.96,5961,10.0.0.21,80,6,-1,-1,2,413000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,246.110.63.167615010.0.0.21806,246.110.63.167,6150,10.0.0.21,80,6,-1,-1,2,33000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,246.156.156.182618610.0.0.21806,246.156.156.182,6186,10.0.0.21,80,6,-1,-1,1,979000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,246.170.218.72602010.0.0.21806,246.170.218.72,6020,10.0.0.21,80,6,-1,-1,2,291000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,246.230.228.246621610.0.0.21806,246.230.228.246,6216,10.0.0.21,80,6,-1,-1,1,914000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,246.255.162.25590610.0.0.21806,246.255.162.25,5906,10.0.0.21,80,6,-1,-1,2,514000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,246.93.174.60589410.0.0.21806,246.93.174.60,5894,10.0.0.21,80,6,-1,-1,2,538000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,25.11.251.30633910.0.0.21806,25.11.251.30,6339,10.0.0.21,80,6,-1,-1,1,685000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,25.146.209.213617110.0.0.21806,25.146.209.213,6171,10.0.0.21,80,6,-1,-1,1,999000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,25.201.228.151634110.0.0.21806,25.201.228.151,6341,10.0.0.21,80,6,-1,-1,1,684000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,25.251.40.244630810.0.0.21806,25.251.40.244,6308,10.0.0.21,80,6,-1,-1,1,745000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,25.31.110.55588610.0.0.21806,25.31.110.55,5886,10.0.0.21,80,6,-1,-1,2,567000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,251.132.199.66621010.0.0.21806,251.132.199.66,6210,10.0.0.21,80,6,-1,-1,1,929000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,251.143.69.38601310.0.0.21806,251.143.69.38,6013,10.0.0.21,80,6,-1,-1,2,306000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,251.194.135.129597010.0.0.21806,251.194.135.129,5970,10.0.0.21,80,6,-1,-1,2,382000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,251.222.232.70628510.0.0.21806,251.222.232.70,6285,10.0.0.21,80,6,-1,-1,1,776000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,251.236.214.170606310.0.0.21806,251.236.214.170,6063,10.0.0.21,80,6,-1,-1,2,185000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,251.255.135.202631810.0.0.21806,251.255.135.202,6318,10.0.0.21,80,6,-1,-1,1,727000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,251.6.109.37588410.0.0.21806,251.6.109.37,5884,10.0.0.21,80,6,-1,-1,2,567000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,255.133.188.30639410.0.0.21806,255.133.188.30,6394,10.0.0.21,80,6,-1,-1,1,575000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,255.154.184.107605210.0.0.21806,255.154.184.107,6052,10.0.0.21,80,6,-1,-1,2,229000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,255.24.21.188603910.0.0.21806,255.24.21.188,6039,10.0.0.21,80,6,-1,-1,2,256000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,255.244.40.135607210.0.0.21806,255.244.40.135,6072,10.0.0.21,80,6,-1,-1,2,184000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,26.192.12.77638210.0.0.21806,26.192.12.77,6382,10.0.0.21,80,6,-1,-1,1,606000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,26.202.203.221607710.0.0.21806,26.202.203.221,6077,10.0.0.21,80,6,-1,-1,2,183000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,26.209.11.194622510.0.0.21806,26.209.11.194,6225,10.0.0.21,80,6,-1,-1,1,896000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,26.221.150.174639610.0.0.21806,26.221.150.174,6396,10.0.0.21,80,6,-1,-1,1,575000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,26.36.252.55609510.0.0.21806,26.36.252.55,6095,10.0.0.21,80,6,-1,-1,2,144000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,26.37.55.228620310.0.0.21806,26.37.55.228,6203,10.0.0.21,80,6,-1,-1,1,952000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,26.41.135.130596910.0.0.21806,26.41.135.130,5969,10.0.0.21,80,6,-1,-1,2,382000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,26.67.126.184603210.0.0.21806,26.67.126.184,6032,10.0.0.21,80,6,-1,-1,2,275000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,28.174.203.139607410.0.0.21806,28.174.203.139,6074,10.0.0.21,80,6,-1,-1,2,184000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,28.245.89.63638310.0.0.21806,28.245.89.63,6383,10.0.0.21,80,6,-1,-1,1,605000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,30.119.98.184615610.0.0.21806,30.119.98.184,6156,10.0.0.21,80,6,-1,-1,2,33000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,30.167.72.17632610.0.0.21806,30.167.72.17,6326,10.0.0.21,80,6,-1,-1,1,713000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,30.220.215.107623510.0.0.21806,30.220.215.107,6235,10.0.0.21,80,6,-1,-1,1,880000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,30.243.183.126639510.0.0.21806,30.243.183.126,6395,10.0.0.21,80,6,-1,-1,1,575000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,30.246.119.64614210.0.0.21806,30.246.119.64,6142,10.0.0.21,80,6,-1,-1,2,34000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,30.67.142.23627010.0.0.21806,30.67.142.23,6270,10.0.0.21,80,6,-1,-1,1,812000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,31.105.184.37599910.0.0.21806,31.105.184.37,5999,10.0.0.21,80,6,-1,-1,2,347000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,31.202.108.213590110.0.0.21806,31.202.108.213,5901,10.0.0.21,80,6,-1,-1,2,537000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,32.126.228.184624510.0.0.21806,32.126.228.184,6245,10.0.0.21,80,6,-1,-1,1,861000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,32.184.184.67593510.0.0.21806,32.184.184.67,5935,10.0.0.21,80,6,-1,-1,2,473000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,32.72.142.107590510.0.0.21806,32.72.142.107,5905,10.0.0.21,80,6,-1,-1,2,514000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,33.107.199.184623410.0.0.21806,33.107.199.184,6234,10.0.0.21,80,6,-1,-1,1,880000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,33.136.213.55610410.0.0.21806,33.136.213.55,6104,10.0.0.21,80,6,-1,-1,2,129000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,33.188.194.109625110.0.0.21806,33.188.194.109,6251,10.0.0.21,80,6,-1,-1,1,849000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,33.194.69.3596610.0.0.21806,33.194.69.3,5966,10.0.0.21,80,6,-1,-1,2,383000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,33.202.160.17595010.0.0.21806,33.202.160.17,5950,10.0.0.21,80,6,-1,-1,2,441000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,33.24.162.45614110.0.0.21806,33.24.162.45,6141,10.0.0.21,80,6,-1,-1,2,58000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,33.77.72.223595810.0.0.21806,33.77.72.223,5958,10.0.0.21,80,6,-1,-1,2,413000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,34.141.12.126623910.0.0.21806,34.141.12.126,6239,10.0.0.21,80,6,-1,-1,1,496000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,34.24.74.109614510.0.0.21806,34.24.74.109,6145,10.0.0.21,80,6,-1,-1,1,513000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,35.184.135.20583110.0.0.21806,35.184.135.20,5831,10.0.0.21,80,6,-1,-1,1,575000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,35.255.220.195630310.0.0.21806,35.255.220.195,6303,10.0.0.21,80,6,-1,-1,1,477000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,35.51.222.135595410.0.0.21806,35.51.222.135,5954,10.0.0.21,80,6,-1,-1,1,542000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,35.64.253.109628810.0.0.21806,35.64.253.109,6288,10.0.0.21,80,6,-1,-1,1,477000000,19,99,0,4,696,4.0,8.38574423480084e-09,696.0,1.4591194968553459e-06,1
1705823883.17624,3,36.11.190.198599510.0.0.21806,36.11.190.198,5995,10.0.0.21,80,6,-1,-1,2,347000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,36.221.135.181614810.0.0.21806,36.221.135.181,6148,10.0.0.21,80,6,-1,-1,2,34000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,36.34.7.194605810.0.0.21806,36.34.7.194,6058,10.0.0.21,80,6,-1,-1,2,206000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,38.188.124.228604610.0.0.21806,38.188.124.228,6046,10.0.0.21,80,6,-1,-1,2,231000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,40.107.170.246590210.0.0.21806,40.107.170.246,5902,10.0.0.21,80,6,-1,-1,1,543000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,40.147.194.72601610.0.0.21806,40.147.194.72,6016,10.0.0.21,80,6,-1,-1,1,541000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,40.150.30.98598310.0.0.21806,40.150.30.98,5983,10.0.0.21,80,6,-1,-1,1,542000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,40.200.12.194636010.0.0.21806,40.200.12.194,6360,10.0.0.21,80,6,-1,-1,1,648000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,40.253.154.72592110.0.0.21806,40.253.154.72,5921,10.0.0.21,80,6,-1,-1,1,542000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,40.93.191.253616310.0.0.21806,40.93.191.253,6163,10.0.0.21,80,6,-1,-1,2,13000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,41.168.33.162639110.0.0.21806,41.168.33.162,6391,10.0.0.21,80,6,-1,-1,1,469000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,41.219.183.166627210.0.0.21806,41.219.183.166,6272,10.0.0.21,80,6,-1,-1,1,496000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,41.8.12.245594110.0.0.21806,41.8.12.245,5941,10.0.0.21,80,6,-1,-1,1,542000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,42.141.222.26617210.0.0.21806,42.141.222.26,6172,10.0.0.21,80,6,-1,-1,1,512000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,42.169.218.213610110.0.0.21806,42.169.218.213,6101,10.0.0.21,80,6,-1,-1,1,522000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,42.182.76.234614310.0.0.21806,42.182.76.234,6143,10.0.0.21,80,6,-1,-1,1,513000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,42.184.184.110636610.0.0.21806,42.184.184.110,6366,10.0.0.21,80,6,-1,-1,1,469000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,42.42.190.236612610.0.0.21806,42.42.190.236,6126,10.0.0.21,80,6,-1,-1,1,521000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,45.45.110.135634010.0.0.21806,45.45.110.135,6340,10.0.0.21,80,6,-1,-1,1,477000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,50.24.130.245632210.0.0.21806,50.24.130.245,6322,10.0.0.21,80,6,-1,-1,1,713000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,50.57.244.72617010.0.0.21806,50.57.244.72,6170,10.0.0.21,80,6,-1,-1,2,12000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,50.95.135.183618310.0.0.21806,50.95.135.183,6183,10.0.0.21,80,6,-1,-1,1,979000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,50.98.220.110593410.0.0.21806,50.98.220.110,5934,10.0.0.21,80,6,-1,-1,2,473000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,50.98.36.221635410.0.0.21806,50.98.36.221,6354,10.0.0.21,80,6,-1,-1,1,666000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,51.162.66.100606510.0.0.21806,51.162.66.100,6065,10.0.0.21,80,6,-1,-1,2,185000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,51.40.201.241609810.0.0.21806,51.40.201.241,6098,10.0.0.21,80,6,-1,-1,2,130000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,54.133.98.107606410.0.0.21806,54.133.98.107,6064,10.0.0.21,80,6,-1,-1,1,522000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,54.173.184.110633110.0.0.21806,54.173.184.110,6331,10.0.0.21,80,6,-1,-1,1,477000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,55.138.110.231635710.0.0.21806,55.138.110.231,6357,10.0.0.21,80,6,-1,-1,1,469000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,55.153.11.133615510.0.0.21806,55.153.11.133,6155,10.0.0.21,80,6,-1,-1,1,512000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,55.246.220.187607110.0.0.21806,55.246.220.187,6071,10.0.0.21,80,6,-1,-1,1,522000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,55.253.107.191624410.0.0.21806,55.253.107.191,6244,10.0.0.21,80,6,-1,-1,1,496000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,57.110.188.155584910.0.0.21806,57.110.188.155,5849,10.0.0.21,80,6,-1,-1,1,563000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,57.170.85.167615810.0.0.21806,57.170.85.167,6158,10.0.0.21,80,6,-1,-1,1,512000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,57.176.108.66599110.0.0.21806,57.176.108.66,5991,10.0.0.21,80,6,-1,-1,1,542000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,57.32.236.201628110.0.0.21806,57.32.236.201,6281,10.0.0.21,80,6,-1,-1,1,478000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,6.108.100.146619510.0.0.21806,6.108.100.146,6195,10.0.0.21,80,6,-1,-1,1,967000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,6.126.225.122615910.0.0.21806,6.126.225.122,6159,10.0.0.21,80,6,-1,-1,2,33000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,6.20.66.230619610.0.0.21806,6.20.66.230,6196,10.0.0.21,80,6,-1,-1,1,967000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,6.54.162.251590810.0.0.21806,6.54.162.251,5908,10.0.0.21,80,6,-1,-1,1,543000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,60.12.228.119587210.0.0.21806,60.12.228.119,5872,10.0.0.21,80,6,-1,-1,1,543000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,60.37.85.107592910.0.0.21806,60.37.85.107,5929,10.0.0.21,80,6,-1,-1,1,542000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,60.40.243.162586910.0.0.21806,60.40.243.162,5869,10.0.0.21,80,6,-1,-1,1,563000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,63.130.232.25586310.0.0.21806,63.130.232.25,5863,10.0.0.21,80,6,-1,-1,1,563000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,63.209.107.202636510.0.0.21806,63.209.107.202,6365,10.0.0.21,80,6,-1,-1,1,469000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,63.34.137.194617810.0.0.21806,63.34.137.194,6178,10.0.0.21,80,6,-1,-1,1,497000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,63.37.163.184625610.0.0.21806,63.37.163.184,6256,10.0.0.21,80,6,-1,-1,1,496000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,63.50.89.20607010.0.0.21806,63.50.89.20,6070,10.0.0.21,80,6,-1,-1,1,522000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,64.11.174.110597610.0.0.21806,64.11.174.110,5976,10.0.0.21,80,6,-1,-1,2,381000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,64.214.135.135627710.0.0.21806,64.214.135.135,6277,10.0.0.21,80,6,-1,-1,1,788000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,66.110.168.131638410.0.0.21806,66.110.168.131,6384,10.0.0.21,80,6,-1,-1,1,592000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,66.118.218.155602910.0.0.21806,66.118.218.155,6029,10.0.0.21,80,6,-1,-1,2,275000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,66.135.114.150635610.0.0.21806,66.135.114.150,6356,10.0.0.21,80,6,-1,-1,1,666000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,66.162.135.136595310.0.0.21806,66.162.135.136,5953,10.0.0.21,80,6,-1,-1,2,438000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,66.166.184.182622810.0.0.21806,66.166.184.182,6228,10.0.0.21,80,6,-1,-1,1,896000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,66.181.225.28639010.0.0.21806,66.181.225.28,6390,10.0.0.21,80,6,-1,-1,1,591000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,66.183.246.176628210.0.0.21806,66.183.246.176,6282,10.0.0.21,80,6,-1,-1,1,787000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,66.184.28.30596510.0.0.21806,66.184.28.30,5965,10.0.0.21,80,6,-1,-1,2,383000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,66.252.60.241633610.0.0.21806,66.252.60.241,6336,10.0.0.21,80,6,-1,-1,1,699000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,66.72.209.98636410.0.0.21806,66.72.209.98,6364,10.0.0.21,80,6,-1,-1,1,648000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,66.85.136.160601410.0.0.21806,66.85.136.160,6014,10.0.0.21,80,6,-1,-1,2,306000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,67.55.244.135633810.0.0.21806,67.55.244.135,6338,10.0.0.21,80,6,-1,-1,1,685000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,69.160.173.116641110.0.0.21806,69.160.173.116,6411,10.0.0.21,80,6,-1,-1,1,455000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,7.124.7.255604910.0.0.21806,7.124.7.255,6049,10.0.0.21,80,6,-1,-1,2,230000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,7.198.73.54626710.0.0.21806,7.198.73.54,6267,10.0.0.21,80,6,-1,-1,1,496000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,7.236.41.25592410.0.0.21806,7.236.41.25,5924,10.0.0.21,80,6,-1,-1,1,542000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,7.40.42.96608910.0.0.21806,7.40.42.96,6089,10.0.0.21,80,6,-1,-1,2,146000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,70.135.166.112601710.0.0.21806,70.135.166.112,6017,10.0.0.21,80,6,-1,-1,2,305000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,70.146.155.138618510.0.0.21806,70.146.155.138,6185,10.0.0.21,80,6,-1,-1,1,979000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,70.192.33.236605510.0.0.21806,70.192.33.236,6055,10.0.0.21,80,6,-1,-1,2,206000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,72.11.42.116607310.0.0.21806,72.11.42.116,6073,10.0.0.21,80,6,-1,-1,2,184000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,72.110.108.30631210.0.0.21806,72.110.108.30,6312,10.0.0.21,80,6,-1,-1,1,727000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,72.166.184.40589010.0.0.21806,72.166.184.40,5890,10.0.0.21,80,6,-1,-1,2,551000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,72.199.136.166619010.0.0.21806,72.199.136.166,6190,10.0.0.21,80,6,-1,-1,1,967000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,72.89.11.37605710.0.0.21806,72.89.11.37,6057,10.0.0.21,80,6,-1,-1,2,206000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,73.11.213.232626210.0.0.21806,73.11.213.232,6262,10.0.0.21,80,6,-1,-1,1,832000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,73.3.26.33592510.0.0.21806,73.3.26.33,5925,10.0.0.21,80,6,-1,-1,2,474000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,73.51.188.131614910.0.0.21806,73.51.188.131,6149,10.0.0.21,80,6,-1,-1,2,34000000,18,98,0,0,0,0.0,0.0,0.0,0.0,1
1705823883.17624,3,73.56.30.132637910.0.0.21806,73.56.30.132,6379,10.0.0.21,80,6,-1,-1,1,606000000,19,99,0,0,0,0.0,0.0,0.0,0.0,1
